class,loss_percent
Trees 2–10 m,7.439327716827393
Trees 2–10 m,0.0075856470502913
Trees 2–10 m,4.188721179962158
Trees 2–10 m,3.9511022567749023
Trees 2–10 m,6.252398490905762
Trees 2–10 m,35.637001037597656
Trees 2–10 m,22.4075984954834
Trees 2–10 m,8.748285293579102
Trees 2–10 m,17.31355094909668
Trees 2–10 m,12.848069190979004
Trees 2–10 m,18.09903907775879
Trees 2–10 m,19.37027931213379
Trees 2–10 m,6.0205159187316895
Trees 2–10 m,12.739165306091309
Trees 2–10 m,9.756558418273926
Trees 2–10 m,25.248046875
Trees 2–10 m,20.487260818481445
Trees 2–10 m,20.900548934936523
Trees 2–10 m,17.524656295776367
Trees 2–10 m,7.408840656280518
Trees 2–10 m,11.841280937194824
Trees 2–10 m,9.08231258392334
Trees 2–10 m,4.306338310241699
Trees 2–10 m,31.21625518798828
Trees 2–10 m,0.8469582200050354
Trees 2–10 m,10.668998718261719
Trees 2–10 m,30.106897354125977
Trees 2–10 m,19.345396041870117
Trees 2–10 m,13.59743595123291
Trees 2–10 m,3.20983624458313
Trees 2–10 m,3.9364264011383057
Trees 2–10 m,25.581750869750977
Trees 2–10 m,18.329044342041016
Trees 2–10 m,3.806853771209717
Trees 2–10 m,1.3836286067962646
Trees 2–10 m,12.510650634765625
Trees 2–10 m,8.091001510620117
Trees 2–10 m,16.52425765991211
Trees 2–10 m,6.355662822723389
Trees 2–10 m,18.332340240478516
Trees 2–10 m,25.753114700317383
Trees 2–10 m,10.68252944946289
Trees 2–10 m,19.338226318359375
Trees 2–10 m,13.494718551635742
Trees 2–10 m,8.130918502807617
Trees 2–10 m,5.137583255767822
Trees 2–10 m,3.8763506412506104
Trees 2–10 m,5.311437129974365
Trees 2–10 m,33.83256530761719
Trees 2–10 m,8.500093460083008
Trees 2–10 m,21.230602264404297
Trees 2–10 m,3.9254202842712402
Trees 2–10 m,3.4213948249816895
Trees 2–10 m,20.860889434814453
Trees 2–10 m,0.0
Trees 2–10 m,10.12544059753418
Trees 2–10 m,37.120338439941406
Trees 2–10 m,24.34467315673828
Trees 2–10 m,11.109075546264648
Trees 2–10 m,19.175064086914062
Trees 2–10 m,17.97605323791504
Trees 2–10 m,16.795671463012695
Trees 2–10 m,8.558331489562988
Trees 2–10 m,14.546940803527832
Trees 2–10 m,0.10867027193307877
Trees 2–10 m,6.844949245452881
Trees 2–10 m,5.164498805999756
Trees 2–10 m,22.93236541748047
Trees 2–10 m,2.7530570030212402
Trees 2–10 m,7.9932169914245605
Trees 2–10 m,16.489540100097656
Trees 2–10 m,35.03158187866211
Trees 2–10 m,20.32517433166504
Trees 2–10 m,4.4052534103393555
Trees 2–10 m,13.909274101257324
Trees 2–10 m,0.0
Trees 2–10 m,18.890459060668945
Trees 2–10 m,13.006690979003906
Trees 2–10 m,25.844202041625977
Trees 2–10 m,12.060164451599121
Trees 2–10 m,7.791270732879639
Trees 2–10 m,25.15672492980957
Trees 2–10 m,29.161823272705078
Trees 2–10 m,5.065077304840088
Trees 2–10 m,5.0950727462768555
Trees 2–10 m,23.082401275634766
Trees 2–10 m,3.9242665767669678
