corner_class,corner_label,connectivity_loss_percent
cool_stable,Cool-stable,14.545785903930664
cool_stable,Cool-stable,2.4189696311950684
cool_stable,Cool-stable,3.3227412700653076
cool_stable,Cool-stable,12.78935718536377
cool_stable,Cool-stable,19.571224212646484
cool_stable,Cool-stable,13.203801155090332
cool_stable,Cool-stable,12.729738235473633
cool_stable,Cool-stable,1.225386381149292
cool_stable,Cool-stable,8.512228012084961
cool_stable,Cool-stable,14.128238677978516
cool_stable,Cool-stable,6.17953634262085
cool_stable,Cool-stable,7.545365810394287
cool_stable,Cool-stable,4.1343889236450195
cool_stable,Cool-stable,15.6937837600708
cool_stable,Cool-stable,13.915532112121582
cool_stable,Cool-stable,5.050802230834961
cool_stable,Cool-stable,5.731281280517578
cool_stable,Cool-stable,1.4498673677444458
cool_stable,Cool-stable,11.734539985656738
cool_stable,Cool-stable,3.284933090209961
cool_stable,Cool-stable,19.183914184570312
cool_stable,Cool-stable,5.070273399353027
cool_stable,Cool-stable,16.89714813232422
cool_stable,Cool-stable,9.45339584350586
cool_stable,Cool-stable,7.512336254119873
cool_stable,Cool-stable,0.636171817779541
cool_stable,Cool-stable,9.989370346069336
cool_stable,Cool-stable,8.181713104248047
cool_stable,Cool-stable,-2.812159776687622
cool_stable,Cool-stable,4.950281143188477
cool_stable,Cool-stable,-3.175102710723877
cool_stable,Cool-stable,28.294384002685547
cool_stable,Cool-stable,1.2495359182357788
cool_stable,Cool-stable,6.686300277709961
cool_stable,Cool-stable,3.0705225467681885
cool_stable,Cool-stable,11.255635261535645
cool_stable,Cool-stable,6.83767032623291
cool_stable,Cool-stable,1.4088091850280762
cool_stable,Cool-stable,14.738024711608887
cool_stable,Cool-stable,7.529839992523193
cool_stable,Cool-stable,8.367452621459961
cool_stable,Cool-stable,23.224014282226562
cool_stable,Cool-stable,5.952925682067871
cool_stable,Cool-stable,2.4449126720428467
cool_stable,Cool-stable,9.174613952636719
cool_stable,Cool-stable,11.024270057678223
cool_stable,Cool-stable,9.329329490661621
cool_stable,Cool-stable,-0.45864278078079224
cool_stable,Cool-stable,-2.338041305541992
cool_stable,Cool-stable,4.466952800750732
cool_stable,Cool-stable,-0.278894305229187
cool_stable,Cool-stable,18.797515869140625
cool_stable,Cool-stable,16.389925003051758
cool_stable,Cool-stable,7.178124904632568
cool_stable,Cool-stable,11.35331916809082
cool_stable,Cool-stable,6.219511985778809
cool_stable,Cool-stable,2.0419983863830566
cool_stable,Cool-stable,4.7748236656188965
cool_stable,Cool-stable,5.726818561553955
cool_stable,Cool-stable,21.783775329589844
cool_stable,Cool-stable,8.701305389404297
cool_stable,Cool-stable,12.380839347839355
cool_stable,Cool-stable,4.080629348754883
cool_stable,Cool-stable,15.722542762756348
cool_stable,Cool-stable,15.15080451965332
cool_stable,Cool-stable,12.315102577209473
cool_stable,Cool-stable,5.083590030670166
cool_stable,Cool-stable,6.965160846710205
cool_stable,Cool-stable,10.833622932434082
cool_stable,Cool-stable,-4.547479629516602
cool_stable,Cool-stable,57.44097900390625
cool_stable,Cool-stable,1.2584905624389648
cool_stable,Cool-stable,11.705361366271973
cool_stable,Cool-stable,10.22476577758789
cool_stable,Cool-stable,1.9456249475479126
cool_stable,Cool-stable,5.020106792449951
cool_stable,Cool-stable,6.1363911628723145
cool_stable,Cool-stable,-2.092670440673828
cool_stable,Cool-stable,2.0759482383728027
cool_stable,Cool-stable,3.3734660148620605
cool_stable,Cool-stable,11.246468544006348
cool_stable,Cool-stable,5.422200679779053
cool_stable,Cool-stable,17.459270477294922
cool_stable,Cool-stable,2.571275234222412
cool_stable,Cool-stable,9.49616527557373
cool_stable,Cool-stable,7.912837982177734
cool_stable,Cool-stable,-1.5649282932281494
cool_stable,Cool-stable,20.84354019165039
cool_stable,Cool-stable,7.752159118652344
cool_stable,Cool-stable,3.860365629196167
cool_stable,Cool-stable,13.370203971862793
cool_stable,Cool-stable,8.230081558227539
cool_stable,Cool-stable,27.979642868041992
cool_stable,Cool-stable,7.71194314956665
cool_stable,Cool-stable,15.167285919189453
cool_stable,Cool-stable,7.914096832275391
cool_stable,Cool-stable,12.698689460754395
cool_stable,Cool-stable,0.18553029000759125
cool_stable,Cool-stable,3.2973649501800537
cool_stable,Cool-stable,7.713598251342773
cool_stable,Cool-stable,5.419101715087891
cool_stable,Cool-stable,7.341414928436279
cool_stable,Cool-stable,5.800467491149902
cool_stable,Cool-stable,3.510115385055542
cool_stable,Cool-stable,5.555927753448486
cool_stable,Cool-stable,3.589750051498413
cool_stable,Cool-stable,3.3816282749176025
cool_stable,Cool-stable,0.002906553214415908
cool_stable,Cool-stable,6.037745952606201
cool_stable,Cool-stable,9.610883712768555
cool_stable,Cool-stable,3.68758225440979
cool_stable,Cool-stable,8.026559829711914
cool_stable,Cool-stable,-2.9040281772613525
cool_stable,Cool-stable,6.834418296813965
cool_stable,Cool-stable,8.798148155212402
cool_stable,Cool-stable,0.0
cool_stable,Cool-stable,11.028960227966309
cool_stable,Cool-stable,-4.539241790771484
cool_stable,Cool-stable,1.3195029497146606
cool_stable,Cool-stable,9.738816261291504
cool_stable,Cool-stable,11.158594131469727
cool_stable,Cool-stable,13.692879676818848
cool_stable,Cool-stable,1.504135012626648
cool_stable,Cool-stable,1.9219554662704468
cool_stable,Cool-stable,-3.293164014816284
cool_stable,Cool-stable,27.328336715698242
cool_stable,Cool-stable,5.575822830200195
cool_stable,Cool-stable,18.242286682128906
cool_stable,Cool-stable,2.755967617034912
cool_stable,Cool-stable,21.794633865356445
cool_stable,Cool-stable,7.410783290863037
cool_stable,Cool-stable,8.086182594299316
cool_stable,Cool-stable,5.917733192443848
cool_stable,Cool-stable,12.73493766784668
cool_stable,Cool-stable,1.6411417722702026
cool_stable,Cool-stable,2.362780809402466
cool_stable,Cool-stable,12.193279266357422
cool_stable,Cool-stable,26.592477798461914
cool_stable,Cool-stable,16.6907901763916
cool_stable,Cool-stable,14.784213066101074
cool_stable,Cool-stable,-0.12338026612997055
cool_stable,Cool-stable,7.817314624786377
cool_stable,Cool-stable,14.628521919250488
cool_stable,Cool-stable,23.813095092773438
cool_stable,Cool-stable,15.947078704833984
cool_stable,Cool-stable,7.653282165527344
cool_stable,Cool-stable,5.160740852355957
cool_stable,Cool-stable,20.831857681274414
cool_stable,Cool-stable,1.9216138124465942
cool_stable,Cool-stable,9.429352760314941
cool_stable,Cool-stable,7.905081748962402
cool_stable,Cool-stable,0.6892223358154297
cool_stable,Cool-stable,14.117849349975586
cool_stable,Cool-stable,1.0884877443313599
cool_stable,Cool-stable,-10.034598350524902
cool_stable,Cool-stable,0.8013521432876587
cool_stable,Cool-stable,8.66286563873291
cool_stable,Cool-stable,12.218039512634277
cool_stable,Cool-stable,9.327762603759766
cool_stable,Cool-stable,4.090491771697998
cool_stable,Cool-stable,2.1741604804992676
cool_stable,Cool-stable,-0.3301045000553131
cool_stable,Cool-stable,-7.236865043640137
cool_stable,Cool-stable,16.216129302978516
cool_stable,Cool-stable,-2.9662346839904785
cool_stable,Cool-stable,12.091634750366211
cool_stable,Cool-stable,8.605284690856934
cool_stable,Cool-stable,1.7391325235366821
cool_stable,Cool-stable,1.7050873041152954
cool_stable,Cool-stable,22.026277542114258
cool_stable,Cool-stable,10.8530912399292
cool_stable,Cool-stable,5.637819766998291
cool_stable,Cool-stable,-0.6470429301261902
cool_stable,Cool-stable,7.405334949493408
cool_stable,Cool-stable,1.4104750156402588
cool_stable,Cool-stable,4.453614711761475
cool_stable,Cool-stable,17.283161163330078
cool_stable,Cool-stable,11.808305740356445
cool_stable,Cool-stable,11.281088829040527
cool_stable,Cool-stable,0.7980796098709106
cool_stable,Cool-stable,8.605135917663574
cool_stable,Cool-stable,0.12160186469554901
cool_stable,Cool-stable,18.83952522277832
cool_stable,Cool-stable,10.953563690185547
cool_stable,Cool-stable,1.1701488494873047
cool_stable,Cool-stable,3.743987560272217
cool_stable,Cool-stable,45.592140197753906
cool_stable,Cool-stable,14.27614974975586
cool_stable,Cool-stable,-2.6827688217163086
cool_stable,Cool-stable,12.809455871582031
cool_stable,Cool-stable,19.403345108032227
cool_stable,Cool-stable,4.209112167358398
cool_stable,Cool-stable,0.790780782699585
cool_stable,Cool-stable,3.527508497238159
cool_stable,Cool-stable,18.03993797302246
cool_stable,Cool-stable,10.143757820129395
cool_stable,Cool-stable,21.075904846191406
cool_stable,Cool-stable,6.123538970947266
cool_stable,Cool-stable,11.8231782913208
cool_stable,Cool-stable,3.895418882369995
cool_stable,Cool-stable,5.326650142669678
cool_stable,Cool-stable,7.504238128662109
cool_stable,Cool-stable,37.5366325378418
cool_stable,Cool-stable,7.554146766662598
cool_stable,Cool-stable,19.16670036315918
cool_stable,Cool-stable,11.40613842010498
cool_stable,Cool-stable,9.460168838500977
cool_stable,Cool-stable,10.70151424407959
cool_stable,Cool-stable,1.227125883102417
cool_stable,Cool-stable,7.157948017120361
cool_stable,Cool-stable,9.723372459411621
cool_stable,Cool-stable,6.1882829666137695
cool_stable,Cool-stable,11.539020538330078
cool_stable,Cool-stable,-3.22153639793396
cool_stable,Cool-stable,4.438766956329346
cool_stable,Cool-stable,18.490034103393555
cool_stable,Cool-stable,5.427145004272461
cool_stable,Cool-stable,1.6707206964492798
cool_stable,Cool-stable,-0.5103936791419983
cool_stable,Cool-stable,6.786911964416504
cool_stable,Cool-stable,7.6323699951171875
cool_stable,Cool-stable,4.325092315673828
cool_stable,Cool-stable,2.6739776134490967
cool_stable,Cool-stable,4.781038284301758
cool_stable,Cool-stable,17.93370246887207
cool_stable,Cool-stable,14.957357406616211
cool_stable,Cool-stable,5.724859237670898
cool_stable,Cool-stable,16.577299118041992
cool_stable,Cool-stable,5.233059883117676
cool_stable,Cool-stable,7.507238388061523
cool_stable,Cool-stable,2.5109901428222656
cool_stable,Cool-stable,-6.123389720916748
cool_stable,Cool-stable,8.16983413696289
cool_stable,Cool-stable,6.166769981384277
cool_stable,Cool-stable,10.389216423034668
cool_stable,Cool-stable,12.740894317626953
cool_stable,Cool-stable,0.24528874456882477
cool_stable,Cool-stable,5.480044364929199
cool_stable,Cool-stable,19.6403865814209
cool_stable,Cool-stable,15.978869438171387
cool_stable,Cool-stable,3.0115954875946045
cool_stable,Cool-stable,10.802846908569336
cool_stable,Cool-stable,21.859731674194336
cool_stable,Cool-stable,25.782455444335938
cool_stable,Cool-stable,1.526407241821289
cool_stable,Cool-stable,9.626689910888672
