tolerance,tree_loss_percent,nwn_veg_loss_percent,band_low_percent,band_high_percent
0.1,27.825974601726216,21.495466083824567,21.495466083824567,27.825974601726216
0.5,22.210602422776475,16.727208654483448,16.727208654483448,22.210602422776475
1.0,14.878465480917981,10.774596855094359,10.774596855094359,14.878465480917981
2.0,7.269555890855301,5.744528026852365,5.744528026852365,7.269555890855301
3.0,3.8723383900320556,3.630454052615491,3.630454052615491,3.8723383900320556
4.0,0.9811129724907062,1.0252395927568188,0.9811129724907062,1.0252395927568188
5.0,0.08414386489928916,0.07556788240532342,0.07556788240532342,0.08414386489928916
